Source,Target
John_Lennon,Beyonc%C3%A9
John_Lennon,Bill_Clinton
John_Lennon,Bill_Evans
John_Lennon,Billboard_(magazine)
John_Lennon,Billie_Holiday
John_Lennon,Billy_Eckstine
John_Lennon,Billy_Joel
John_Lennon,Billy_Preston
John_Lennon,Bing_Crosby
John_Lennon,Birdman_(film_score)
John_Lennon,Birth_of_the_Beatles
John_Lennon,Black_Panther_(soundtrack)
John_Lennon,Black_Sabbath
John_Lennon,Blackpool
John_Lennon,"Blood,_Sweat_%26_Tears"
John_Lennon,Bloody_Sunday_(1972)
John_Lennon,Blueprint_for_a_Sunrise
John_Lennon,Bob_Dylan
John_Lennon,Bob_Gruen
John_Lennon,Bob_Spitz
John_Lennon,Bob_Weir
John_Lennon,Bobby_Bland
John_Lennon,Bobby_Jones_(singer)
John_Lennon,Bobby_Keys
John_Lennon,Bobby_Seale
John_Lennon,Bonnie_Bramlett
John_Lennon,Bonnie_Raitt
John_Lennon,Brian_Epstein
John_Lennon,Brian_Wilson
John_Lennon,Brigitte_Bardot
John_Lennon,Bring_On_the_Night
John_Lennon,British_Invasion
John_Lennon,"Broadcast_Music,_Inc."
John_Lennon,Brody_Brown
John_Lennon,Bruce_Johnston
John_Lennon,Bruce_Springsteen
John_Lennon,Bruno_Mars
John_Lennon,Buddy_Guy
John_Lennon,Buddy_Holly
John_Lennon,Burt_Bacharach
John_Lennon,Butch_Cassidy_and_the_Sundance_Kid
John_Lennon,Capitol_Records
John_Lennon,Car_Wash_(soundtrack)
John_Lennon,Carl_Wilson
John_Lennon,Carlos_Rafael_Rivera
John_Lennon,Carmen_Dragon
John_Lennon,Carmine_Coppola
John_Lennon,Carnegie_Hall
John_Lennon,Carole_Bayer_Sager
John_Lennon,Carter_Family
John_Lennon,Casbah_Coffee_Club
John_Lennon,Celia_Cruz
John_Lennon,Celine_Dion
John_Lennon,Central_Chancery_of_the_Orders_of_Knighthood
John_Lennon,Central_Park
John_Lennon,Change_the_World
John_Lennon,Chapter_27
John_Lennon,Charles_Fox_(composer)
John_Lennon,Charles_Kelley
John_Lennon,Charles_Mingus
John_Lennon,Charley_Pride
John_Lennon,Charlie_Haden
John_Lennon,Charlie_Parker
John_Lennon,Charlie_Thomas_(musician)
John_Lennon,Chas_Chandler
John_Lennon,Chavasse_Park
John_Lennon,Christopher_Cross
John_Lennon,Chuck_Berry
John_Lennon,Cibo_Matto
John_Lennon,Circle_jerk_(sexual_practice)
John_Lennon,Clark_Terry
John_Lennon,Classic_Albums
John_Lennon,Classic_Rock_(magazine)
John_Lennon,Cliff_Richard
John_Lennon,Close_Encounters_of_the_Third_Kind_(soundtrack)
John_Lennon,Closeted
John_Lennon,Clyde_McPhatter
John_Lennon,Cold_Turkey
John_Lennon,Come_Dance_with_Me!_(album)
John_Lennon,Come_Together
John_Lennon,Coming_Up_(song)
John_Lennon,Comiskey_Park
John_Lennon,Conceptual_art
John_Lennon,Concert_for_Bangladesh
John_Lennon,Concert_for_George_(album)
John_Lennon,Cornelius_(musician)
John_Lennon,Count_Basie
John_Lennon,Courage_Award_for_the_Arts
John_Lennon,Craig_Armstrong_(composer)
John_Lennon,Craig_Krampf
John_Lennon,Crawdaddy!
John_Lennon,Cream_(band)
John_Lennon,Cremation
John_Lennon,Crimson_Tide_(soundtrack)
John_Lennon,Cut-up_technique
John_Lennon,Cut_Piece
John_Lennon,D%27Mile
John_Lennon,Daft_Punk
John_Lennon,Dan_Wilson_(musician)
John_Lennon,Dance_with_My_Father_(song)
John_Lennon,Dances_with_Wolves_(soundtrack)
John_Lennon,Daniel_Blumberg
John_Lennon,Danny_Sembello
John_Lennon,Darlene_Love
John_Lennon,Dave_Grusin
John_Lennon,David_Arnold
John_Lennon,David_Bowie
John_Lennon,David_Friedman_(percussionist)
John_Lennon,David_Peel_(musician)
John_Lennon,David_Shayler
John_Lennon,Days_of_Wine_and_Roses_(song)
John_Lennon,Dean_Martin
John_Lennon,Death_of_Samantha_(song)
John_Lennon,Delaney_Bramlett
John_Lennon,Dennis_Wilson
John_Lennon,Dick_James
John_Lennon,Dickie_Valentine
John_Lennon,Dionne_Warwick
John_Lennon,Diva_(Annie_Lennox_album)
John_Lennon,Dizzy_Gillespie
John_Lennon,Doctor_Zhivago_(soundtrack)
John_Lennon,Dolly_Parton
John_Lennon,"Don%27t_Worry,_Be_Happy"
John_Lennon,Donna_Summer
John_Lennon,Dopo_Yume
John_Lennon,Doris_Day
John_Lennon,Doug_Cotler
John_Lennon,Downtown_Music_Publishing
John_Lennon,Duane_Eddy
John_Lennon,Duke_Ellington
John_Lennon,"Duke_Street,_St_James%27s"
John_Lennon,Duran_Duran_(1983_video)
John_Lennon,Durness
John_Lennon,EMI
John_Lennon,Earl_Scruggs
John_Lennon,"Earth,_Wind_%26_Fire"
John_Lennon,Eat_the_Document
John_Lennon,Ed_Sheeran
John_Lennon,Eddie_Mottau
John_Lennon,Edward_Sharpe_and_the_Magnetic_Zeros
John_Lennon,Eight_Days_a_Week
John_Lennon,El_Pa%C3%ADs
John_Lennon,Ella_Fitzgerald
John_Lennon,Ella_Jenkins
John_Lennon,Elliot_Goldenthal
John_Lennon,Elton_John
John_Lennon,Elvis_Presley
John_Lennon,Emily_Robison
John_Lennon,Emmylou_Harris
John_Lennon,Empty_Garden_(Hey_Hey_Johnny)
John_Lennon,Ennio_Morricone
John_Lennon,Enrico_Caruso
John_Lennon,Epiphone_Casino
John_Lennon,Erection_(film)
John_Lennon,Eric_Clapton
John_Lennon,Erich_Wolfgang_Korngold
John_Lennon,Evergreen_(Love_Theme_from_A_Star_Is_Born)
John_Lennon,Every_Breath_You_Take
John_Lennon,Every_Man_Has_a_Woman
John_Lennon,Every_Man_Has_a_Woman_Who_Loves_Him
John_Lennon,Everything_Changes_(Julian_Lennon_album)
John_Lennon,Ewan_MacColl
John_Lennon,Exodus_(soundtrack)
John_Lennon,Experimental_music
John_Lennon,Faith_(George_Michael_album)
John_Lennon,Fallin%27_(Alicia_Keys_song)
John_Lennon,Falling_into_You
John_Lennon,Fame_(David_Bowie_song)
John_Lennon,Far-left_politics
John_Lennon,Fats_Domino
John_Lennon,Fearless_(Taylor_Swift_album)
John_Lennon,Federal_Bureau_of_Investigation
John_Lennon,Feeling_the_Space
John_Lennon,Fender_Bass_VI
John_Lennon,Ferncliff_Cemetery
John_Lennon,Fifth_Beatle
John_Lennon,Flashdance_(soundtrack)
John_Lennon,Fleetwood
John_Lennon,Fleetwood_Mac
John_Lennon,Florence_Ballard
John_Lennon,Fluxus
John_Lennon,Fly_(1970_film)
John_Lennon,Fly_(Yoko_Ono_album)
John_Lennon,Folklore_(Taylor_Swift_album)
John_Lennon,Francis_Lai
John_Lennon,Frank_Zappa
John_Lennon,Frankie_Beverly
John_Lennon,Franz_Waxman
John_Lennon,Fred_Astaire
John_Lennon,Freedom_(Yoko_Ono_film)
John_Lennon,Freedom_of_Information_Act_(United_States)
John_Lennon,Friendly_Fire_(Sean_Lennon_album)
John_Lennon,From_a_Distance
John_Lennon,Fulfillingness%27_First_Finale
John_Lennon,Gallotone_Champion
John_Lennon,Games_People_Play_(Joe_South_song)
John_Lennon,Geffen_Records
John_Lennon,Georg_Solti
John_Lennon,George_Beverly_Shea
John_Lennon,George_Clinton_(funk_musician)
John_Lennon,"George_Formby,_Jr."
John_Lennon,George_Jones
John_Lennon,George_Martin
John_Lennon,George_McGovern
John_Lennon,George_Michael
John_Lennon,George_Toogood_Smith
John_Lennon,Georgie_Stoll
John_Lennon,Gerald_Ford
John_Lennon,Get_Back
John_Lennon,Getting_Better
John_Lennon,Gibson_J-160E
John_Lennon,Gibson_Les_Paul
John_Lennon,Gibson_Les_Paul_Junior
John_Lennon,Gilberto
John_Lennon,Gimme_Some_Truth
John_Lennon,Gimme_Some_Truth._The_Ultimate_Mixes
John_Lennon,Glen_Campbell
John_Lennon,Glenn_Gould
John_Lennon,Global_Beatles_Day
John_Lennon,Golden_Hour_(Kacey_Musgraves_album)
John_Lennon,Graceland_(album)
John_Lennon,Graham_Lyle
John_Lennon,Grammy_Award_for_Album_of_the_Year
John_Lennon,Grammy_Award_for_Best_Score_Soundtrack_for_Visual_Media
John_Lennon,Grammy_Award_for_Song_of_the_Year
John_Lennon,Grammy_Lifetime_Achievement_Award
John_Lennon,Grapefruit_(book)
John_Lennon,Green_card
John_Lennon,Greg_Kurstin
John_Lennon,Gustavo_Santaolalla
John_Lennon,Guy_Berryman
John_Lennon,H.E.R.
John_Lennon,Hal_Blaine
John_Lennon,Half-A-Room
John_Lennon,"Half_Horse,_Half_Musician"
John_Lennon,Hank_Jones
John_Lennon,Hans_Zimmer
John_Lennon,HarperCollins
John_Lennon,Harrisongs
John_Lennon,Harry_Nilsson
John_Lennon,Harry_Sukman
John_Lennon,"Hartsdale,_New_York"
John_Lennon,Healy_House
John_Lennon,Heinz_Roemheld
John_Lennon,"Hello,_Goodbye"
John_Lennon,Hello_(Adele_song)
John_Lennon,Hello_Little_Girl
John_Lennon,Help!_(film)
John_Lennon,Help_Yourself_(Julian_Lennon_album)
John_Lennon,Henry_Mancini
John_Lennon,Herbert_Stothart
John_Lennon,Heroin
John_Lennon,Hey_Jude
John_Lennon,Hillary_Scott
John_Lennon,Hilton_Valentine
John_Lennon,Hot_Space
John_Lennon,Househusband
John_Lennon,How_to_Dismantle_an_Atomic_Bomb
John_Lennon,Howard_Shore
John_Lennon,Hugh_McCracken
John_Lennon,I%27m_Moving_On_(Yoko_Ono_song)
John_Lennon,I%27m_Not_Getting_Enough
John_Lennon,I%27m_the_Greatest
John_Lennon,"I,_Me,_Mine"
John_Lennon,IMDb_(identifier)
John_Lennon,ISSN_(identifier)
John_Lennon,ITunes_Live_from_Capitol_Studios
John_Lennon,I_Can%27t_Breathe_(H.E.R._song)
John_Lennon,I_Met_the_Walrus
John_Lennon,I_Saw_Her_Standing_There
John_Lennon,I_Want_to_Hold_Your_Hand
John_Lennon,Icon_(John_Lennon_album)
John_Lennon,Igor_Stravinsky
John_Lennon,Imagine_(John_Lennon_album)
John_Lennon,Imagine_(John_Lennon_song)
John_Lennon,Imagine_(song)
John_Lennon,Imagine_Peace_Tower
John_Lennon,Imagine_Piano_Peace_Project
John_Lennon,Immigration_and_Naturalization_Service
John_Lennon,In_His_Own_Write
John_Lennon,Indecency
John_Lennon,Independence_Day_(soundtrack)
John_Lennon,Instant_Karma!
John_Lennon,Instant_Karma_(We_All_Shine_On)
John_Lennon,Institute_of_Contemporary_Arts
John_Lennon,Instructions_for_Paintings
John_Lennon,Into_the_Sun_(Sean_Lennon_album)
John_Lennon,Irene_Cara
John_Lennon,Irish_republicanism
John_Lennon,Irving_Berlin
John_Lennon,Irving_Gordon
John_Lennon,Isaac_Hayes
John_Lennon,Isaac_Stern
John_Lennon,It%27s_Alright_(I_See_Rainbows)
John_Lennon,Itzhak_Perlman
John_Lennon,J._Edgar_Hoover
John_Lennon,Jack_Antonoff
John_Lennon,Jack_Mitchell_(photographer)
John_Lennon,Jackson_Browne
John_Lennon,James_Hanratty
John_Lennon,James_Horner
John_Lennon,Jan_A._P._Kaczmarek
John_Lennon,Janet_Jackson
John_Lennon,Janis_Joplin
John_Lennon,Jascha_Heifetz
John_Lennon,Jaws_(soundtrack)
John_Lennon,Jay_Blackton
John_Lennon,Jeff_Bhasker
John_Lennon,Jeff_Silbar
John_Lennon,Jelly_Roll_Morton
John_Lennon,Jeremy_Steig
John_Lennon,Jerry_Rubin
John_Lennon,Jesse_Ed_Davis
John_Lennon,Jim_Gordon_(musician)
John_Lennon,Jim_Price_(musician)
John_Lennon,Jimi_Hendrix
John_Lennon,Jimmie_Nicol
John_Lennon,Jimmy_Driftwood
John_Lennon,Joan_Baez
John_Lennon,Joe_Jones_(Fluxus_musician)
John_Lennon,Joe_Loss
John_Lennon,Joe_South
John_Lennon,Joel_Little
John_Lennon,John_Addison
John_Lennon,John_Barry_(composer)
John_Lennon,John_Cage
John_Lennon,John_Coltrane
John_Lennon,John_Corigliano
John_Lennon,John_Lee_Hooker
John_Lennon,John_Leipold
John_Lennon,John_Lennon%27s_musical_instruments
John_Lennon,John_Lennon_(disambiguation)
John_Lennon,John_Lennon_Art_and_Design_Building
John_Lennon,John_Lennon_Artificial_Intelligence_Project
John_Lennon,John_Lennon_Educational_Tour_Bus
John_Lennon,John_Lennon_Museum
John_Lennon,John_Lennon_Peace_Monument
John_Lennon,John_Lennon_Signature_Box
John_Lennon,John_Lennon_discography
John_Lennon,John_Mayer
John_Lennon,John_Sinclair_(poet)
John_Lennon,John_Sinclair_Freedom_Rally
John_Lennon,John_Steel_(drummer)
John_Lennon,John_Williams
John_Lennon,John_and_Yoko_(disambiguation)
John_Lennon,Johnny_Cash
John_Lennon,Johnny_Green
John_Lennon,Johnny_Moore_(singer)
John_Lennon,Johnny_Otis
John_Lennon,Joint_(cannabis)
John_Lennon,Joker_(soundtrack)
John_Lennon,Jon_Wiener
John_Lennon,Jonathan_Livingston_Seagull_(soundtrack)
John_Lennon,Jonathan_Tunick
John_Lennon,Joni_Mitchell
John_Lennon,Jonny_Buckland
John_Lennon,Josh_Kear
John_Lennon,Jude_(album)
John_Lennon,Judith_Hill
John_Lennon,Judy_Garland
John_Lennon,Judy_at_Carnegie_Hall
John_Lennon,Julia_Baird_(teacher)
John_Lennon,Julia_Lennon
John_Lennon,Julian_Lennon_discography
John_Lennon,Julie_Andrews
John_Lennon,Julien%27s_Auctions
John_Lennon,Kaiserkeller
John_Lennon,Ken_Darby
John_Lennon,Ken_Scott
John_Lennon,Ken_Thorne
John_Lennon,Ken_Townsend
John_Lennon,Kenneth_Ascher
John_Lennon,Kenneth_Tynan
John_Lennon,"Kenwood,_St_George%27s_Hill"
John_Lennon,Kim_Carnes
John_Lennon,Kiss_Kiss_Kiss_(Yoko_Ono_song)
John_Lennon,Kiss_from_a_Rose
John_Lennon,Klaus_Voormann
John_Lennon,Kraftwerk
John_Lennon,LSD
John_Lennon,La_La_Land_(soundtrack)
John_Lennon,Larry_Henley
John_Lennon,Larry_Kane
John_Lennon,Larry_Russell
John_Lennon,Larry_Williams
John_Lennon,Lauryn_Hill
John_Lennon,Leigh_Harline
John_Lennon,Lennie_Hayton
John_Lennon,Lennon_(disambiguation)
John_Lennon,Lennon_Remembers
John_Lennon,Lennon_Wall
John_Lennon,Leo_F._Forbstein
John_Lennon,Leonard_Bernstein
John_Lennon,Leonard_Cohen
John_Lennon,Leontyne_Price
John_Lennon,Les_Paul
John_Lennon,Let_It_Be_(1970_film)
John_Lennon,Levon_Helm
John_Lennon,Lightnin%27_Hopkins
John_Lennon,Linda_Ronstadt
John_Lennon,Lionel_Richie
John_Lennon,Lisson_Gallery
John_Lennon,List_of_Plastic_Ono_Band_line-ups
John_Lennon,List_of_Rock_and_Roll_Hall_of_Fame_inductees
John_Lennon,List_of_members_of_bands_featuring_members_of_the_Beatles
John_Lennon,List_of_most_valuable_celebrity_memorabilia
John_Lennon,List_of_peace_activists
John_Lennon,List_of_songs_recorded_by_Yoko_Ono
John_Lennon,List_of_the_Beatles%27_live_performances
John_Lennon,"Listen,_the_Snow_Is_Falling"
John_Lennon,Little_Green_Apples
John_Lennon,Little_Richard
John_Lennon,Liverpool
John_Lennon,Liverpool_John_Lennon_Airport
John_Lennon,Liverpool_Maternity_Hospital
John_Lennon,Lorde
John_Lennon,Loretta_Lynn
John_Lennon,Lorne_Michaels
John_Lennon,"Los_Angeles,_California"
John_Lennon,Love_(John_Lennon_song)
John_Lennon,Lucy_in_the_Sky_with_Diamonds
John_Lennon,Luther_Vandross
John_Lennon,MC_Hammer
John_Lennon,MTV_Unplugged_(Tony_Bennett_album)
John_Lennon,Ma_Rainey
John_Lennon,Madison_Square_Garden
John_Lennon,Magic_Alex
John_Lennon,Magical_Mystery_Tour_(film)
John_Lennon,Maoist
John_Lennon,Marcel_Duchamp
John_Lennon,Marian_Anderson
John_Lennon,Mark_David_Chapman
John_Lennon,Mark_Lewisohn
John_Lennon,Mark_Spiro
John_Lennon,Martie_Maguire
John_Lennon,Marvin_Gaye
John_Lennon,Marvin_Hamlisch
John_Lennon,Marx_%26_Lennon
John_Lennon,Max_Bygraves
John_Lennon,Max_Roach
John_Lennon,May_Pang
John_Lennon,McCartney_(album)
John_Lennon,Meat_City
John_Lennon,Mel_Brooks
John_Lennon,Mellotron
John_Lennon,Member_of_the_Most_Excellent_Order_of_the_British_Empire
John_Lennon,Memoirs_of_a_Geisha_(soundtrack)
John_Lennon,Menlove_Ave.
John_Lennon,Menstrual_pad
John_Lennon,Mercury_(planet)
John_Lennon,Merry_Clayton
John_Lennon,Michael_Boddicker
John_Lennon,Michael_Brecker
John_Lennon,Michael_Gore
John_Lennon,Michael_Jackson
John_Lennon,Michael_Leonhart
John_Lennon,Michael_Sembello
John_Lennon,Michel_Auder
John_Lennon,Michel_Legrand
John_Lennon,Mickey_Hart
John_Lennon,Micki_Free
John_Lennon,Miklos_Rozsa
John_Lennon,Mimi_Smith
John_Lennon,Mind_Games_(John_Lennon_song)
John_Lennon,Miscarriage
John_Lennon,Mistress_(lover)
John_Lennon,Monochrome
John_Lennon,Moonage_Daydream_(film)
John_Lennon,Moratorium_to_End_the_War_in_Vietnam
John_Lennon,More_popular_than_Jesus
John_Lennon,Morris_Stoloff
John_Lennon,Morton_Gould
John_Lennon,Mother_(John_Lennon_song)
John_Lennon,"Mount_Pleasant,_Liverpool"
John_Lennon,Move_on_Fast
John_Lennon,Mr._Jordan
John_Lennon,Muddy_Waters
John_Lennon,My_Heart_Will_Go_On
John_Lennon,My_Man_(Yoko_Ono_song)
John_Lennon,Mychael_Danna
John_Lennon,N%C3%A9e
John_Lennon,N.W.A
John_Lennon,NME
John_Lennon,NPR
John_Lennon,Nancy_Wilson_(rock_musician)
John_Lennon,Nat_King_Cole
John_Lennon,Natalie_Maines
John_Lennon,Nate_Ruess
John_Lennon,National_Postal_Museum
John_Lennon,Ned_Washington
John_Lennon,Need_You_Now_(Lady_Antebellum_song)
John_Lennon,Neil_Aspinall
John_Lennon,Neil_Diamond
John_Lennon,Nelson_Riddle
John_Lennon,New_Left
John_Lennon,New_York_(magazine)
John_Lennon,New_York_City_Bar_Association
John_Lennon,New_York_Rock
John_Lennon,New_Zealand
John_Lennon,Nicky_Hopkins
John_Lennon,Nicola_Piovani
John_Lennon,Nigger
John_Lennon,Nile_Rodgers
John_Lennon,Nina_Simone
John_Lennon,Nixon_administration
John_Lennon,No_Direction_Home
John_Lennon,Nobody_Told_Me
John_Lennon,Norah_Jones
John_Lennon,Norman_Chapman
John_Lennon,Norman_Whitfield
John_Lennon,Northern_England
John_Lennon,Northern_Songs
John_Lennon,Notations
John_Lennon,Now_or_Never_(Yoko_Ono_song)
John_Lennon,Nowhere_Boy
John_Lennon,Number_9_Dream
John_Lennon,Nutopia
John_Lennon,"O_Brother,_Where_Art_Thou%3F_(soundtrack)"
John_Lennon,Official_Irish_Republican_Army
John_Lennon,Old_Crow_Medicine_Show
John_Lennon,Oliver_Wallace
John_Lennon,Onobox
John_Lennon,Oppenheimer_(soundtrack)
John_Lennon,Opposition_to_United_States_involvement_in_the_Vietnam_War
John_Lennon,Order_of_the_British_Empire
John_Lennon,Ornette_Coleman
John_Lennon,Oscar_Peterson
John_Lennon,Otis_Redding
John_Lennon,Out_of_Africa_(film)
John_Lennon,Outkast
John_Lennon,Outline_of_the_Beatles
John_Lennon,Pablo_Casals
John_Lennon,Paperback_Writer
John_Lennon,Parliament-Funkadelic
John_Lennon,Parlophone
John_Lennon,Patti_Page
John_Lennon,Paul_Francis_Webster
John_Lennon,Paul_J._Smith_(composer)
John_Lennon,Paul_Robeson
John_Lennon,Paul_Simon
John_Lennon,Paul_Williams_(songwriter)
John_Lennon,Paul_is_dead
John_Lennon,Peggy_Lee
John_Lennon,Penguin_Books
John_Lennon,Penny_Lane
John_Lennon,"Penny_Lane,_Liverpool"
John_Lennon,Permanent_residency
John_Lennon,Perry_Como
John_Lennon,Peter_Brown_(music_manager)
John_Lennon,Peter_Gabriel
John_Lennon,Phil_Collins
John_Lennon,Phil_Lesh
John_Lennon,Phil_Spector
John_Lennon,Philip_Norman_(author)
John_Lennon,Photograph_Smile
John_Lennon,Pierre_Boulez
John_Lennon,Pimlico
John_Lennon,Plastic_Ono_Band
John_Lennon,Plastic_Ono_Band
John_Lennon,Plastic_Ono_Band
John_Lennon,Please_Hammer_Don%27t_Hurt_%27Em
John_Lennon,Pop_Go_the_Beatles
John_Lennon,Presidency_of_Richard_Nixon
John_Lennon,Prince_(musician)
John_Lennon,Public_Enemy
John_Lennon,Quarry_Bank_High_School
John_Lennon,Queen_(band)
John_Lennon,Queen_Elizabeth_Hotel
John_Lennon,Raiders_of_the_Lost_Ark_(soundtrack)
John_Lennon,Raising_Sand
John_Lennon,Ram_(album)
John_Lennon,Ratatouille_(soundtrack)
John_Lennon,Ravi_Shankar
John_Lennon,Ray_(soundtrack)
John_Lennon,Ray_Charles
John_Lennon,Ray_Coleman
John_Lennon,Ray_Heindorf
John_Lennon,Raymond_Rasch
John_Lennon,Ready_Steady_Go!
John_Lennon,Readymades_of_Marcel_Duchamp
John_Lennon,Real_Love_(Beatles_song)
John_Lennon,Record_World
John_Lennon,Recording_Industry_Association_of_America
John_Lennon,Recording_practices_of_the_Beatles
John_Lennon,Register_Office
John_Lennon,Rehab_(Amy_Winehouse_song)
John_Lennon,Remember_Love_(Yoko_Ono_song)
John_Lennon,Revolution_(Beatles_song)
John_Lennon,Rhythm_Nation_1814_(film)
John_Lennon,Richard_Manuel
John_Lennon,Rickenbacker_325
John_Lennon,Ringo%27s_Rotogravure
John_Lennon,Rob_Thomas_(musician)
John_Lennon,Robbie_Robertson
John_Lennon,Robert_B._Sherman
John_Lennon,Robert_Johnson
John_Lennon,Robert_Plant
John_Lennon,Rock_%27n%27_Roll_(John_Lennon_album)
John_Lennon,Rock_and_Roll_Hall_of_Fame
John_Lennon,Rock_and_roll
John_Lennon,Rock_music
John_Lennon,Rod_Stewart
John_Lennon,Roger_Edens
John_Lennon,Roll_On_John
John_Lennon,Rolling_Stone
John_Lennon,Rolling_in_the_Deep
John_Lennon,Ron_Richards_(producer)
John_Lennon,Rosaura_Lopez
John_Lennon,Roxanne_Shante
John_Lennon,Roxy_Music
John_Lennon,Roy_Acuff
John_Lennon,Roy_Haynes
John_Lennon,Royal_Variety_Show
John_Lennon,Royals_(song)
John_Lennon,Rudy_Lewis
John_Lennon,Rumours_(album)
John_Lennon,Runnin%27_Down_a_Dream_(film)
John_Lennon,S.I.R._John_Winston_Ono_Lennon
John_Lennon,Sailing_(Christopher_Cross_song)
John_Lennon,Sam_%26_Dave
John_Lennon,Sam_Cooke
John_Lennon,Sam_Smith
John_Lennon,Santana_(band)
John_Lennon,Saturday_Night_Fever_(soundtrack)
John_Lennon,Saturday_Night_Live
John_Lennon,Saul_Chaplin
John_Lennon,Savile_Row
John_Lennon,Saving_Private_Ryan_(soundtrack)
John_Lennon,Schindler%27s_List_(soundtrack)
John_Lennon,Self-Portrait_(1969_film)
John_Lennon,Self-Portrait_(Yoko_Ono_film)
John_Lennon,September_of_My_Years
John_Lennon,Sgt._Pepper%27s_Lonely_Hearts_Club_Band
John_Lennon,Shandi_Sinnamon
John_Lennon,Sharon_Robinson_(songwriter)
John_Lennon,Shaved_Fish
John_Lennon,Shawn_Colvin
John_Lennon,She_Loves_You
John_Lennon,Shea_Stadium
John_Lennon,Shirley_Caesar
John_Lennon,Simon_%26_Garfunkel
John_Lennon,Single_Ladies_(Put_a_Ring_on_It)
John_Lennon,"Sisters,_O_Sisters"
John_Lennon,Skiffle_revival
John_Lennon,Skywriting_by_Word_of_Mouth
John_Lennon,Smokey_Robinson
John_Lennon,Sneaky_Pete_Kleinow
